序号,位置,目标,扭矩,速度,电流,温度,电压,状态
1262,2157,2156,0,0,0,32,117,0,END
1263,2157,2156,0,0,0,32,117,0,END
1264,2157,2156,0,0,0,32,117,0,END
1265,2157,2156,0,0,0,32,117,0,END
1266,2157,2156,0,0,0,32,117,0,END
1267,2157,2156,0,0,0,32,117,0,END
1268,2157,2156,0,0,0,32,117,0,END
1269,2157,2156,0,0,1,32,117,0,END
1270,2157,2156,0,0,0,32,117,0,END
1271,2157,2156,0,0,0,33,117,0,END
1272,2157,2156,0,0,0,32,117,0,END
1273,2157,2156,0,0,0,32,117,0,END
1274,2157,2156,0,0,0,32,117,0,END
1275,2157,2156,0,0,0,32,117,0,END
1276,2157,2156,0,0,0,32,117,0,END
1277,2157,2156,0,0,0,32,117,0,END
1278,2157,2156,0,0,0,32,117,0,END
1279,2157,2156,0,0,0,32,117,0,END
1280,2157,2156,0,0,0,32,117,0,END
1281,2157,2156,0,0,0,32,117,0,END
1282,2157,2156,0,0,0,32,117,0,END
1283,2157,2156,0,0,0,32,117,0,END
1284,2157,2156,0,0,0,32,117,0,END
1285,2157,2156,0,0,0,32,117,0,END
1286,2157,2156,0,0,0,32,117,0,END
1287,2157,2156,0,0,0,32,117,0,END
1288,2157,2156,0,0,0,32,117,0,END
1289,2157,2156,0,0,0,32,117,0,END
1290,2157,2156,0,0,0,32,117,0,END
1291,2157,2156,0,0,0,32,117,0,END
1292,2157,2156,0,0,0,32,117,0,END
1293,2157,2156,0,0,0,32,117,0,END
1294,2157,2156,0,0,1,32,117,0,END
1295,2157,2156,0,0,0,32,117,0,END
1296,2157,2156,0,0,0,32,117,0,END
1297,2157,2156,0,0,0,32,117,0,END
1298,2157,2156,0,0,0,32,117,0,END
1299,2157,2156,0,0,0,32,117,0,END
1300,2157,2156,0,0,0,32,117,0,END
1301,2157,2156,0,0,0,32,117,0,END
1302,2157,2156,0,0,0,32,117,0,END
1303,2157,2156,0,0,0,32,117,0,END
1304,2157,2156,0,0,0,32,117,0,END
1305,2157,2156,0,0,0,32,117,0,END
1306,2157,2156,0,0,0,32,117,0,END
1307,2157,2156,0,0,0,32,117,0,END
1308,2157,2156,0,0,0,32,117,0,END
1309,2157,2156,0,0,0,32,117,0,END
1310,2157,2156,0,0,0,32,117,0,END
1311,2157,2156,0,0,0,32,117,0,END
1312,2157,2156,0,0,0,32,117,0,END
1313,2157,2156,0,0,0,32,117,0,END
1314,2157,2156,0,0,0,32,117,0,END
1315,2157,2156,0,0,0,32,117,0,END
1316,2157,2156,0,0,0,32,117,0,END
1317,2157,2156,0,0,0,32,117,0,END
1318,2157,2156,0,0,0,32,117,0,END
1319,2157,2156,0,0,0,32,117,0,END
1320,2157,2156,0,0,0,32,117,0,END
1321,2157,2156,0,0,0,32,117,0,END
1322,2157,2156,0,0,0,32,117,0,END
1323,2157,2156,0,0,0,32,117,0,END
1324,2157,2156,0,0,0,32,117,0,END
1325,2157,2156,0,0,0,32,117,0,END
1326,2157,2156,0,0,0,32,117,0,END
1327,2157,2156,0,0,0,32,117,0,END
1328,2157,2156,0,0,0,32,117,0,END
1329,2157,2156,0,0,0,32,117,0,END
1330,2157,2156,0,0,0,32,117,0,END
1331,2157,2156,0,0,0,32,117,0,END
1332,2157,2156,0,0,0,32,117,0,END
1333,2157,2156,0,0,0,32,117,0,END
1334,2157,2156,0,0,0,32,117,0,END
1335,2157,2156,0,0,0,32,117,0,END
1336,2157,2156,0,0,0,32,117,0,END
1337,2157,2156,0,0,0,32,117,0,END
1338,2157,2156,0,0,0,32,117,0,END
1339,2157,2156,0,0,0,32,117,0,END
1340,2157,2156,0,0,0,32,117,0,END
1341,2157,2156,0,0,0,32,117,0,END
1342,2157,2156,0,0,0,32,117,0,END
1343,2157,2156,0,0,0,32,117,0,END
1344,2157,2156,0,0,0,32,117,0,END
1345,2157,2156,0,0,0,32,117,0,END
1346,2157,2156,0,0,0,32,117,0,END
1347,2157,2156,0,0,0,32,117,0,END
1348,2157,2156,0,0,0,32,117,0,END
1349,2157,2156,0,0,0,32,117,0,END
1350,2157,2156,0,0,0,32,117,0,END
1351,2157,2156,0,0,0,32,117,0,END
1352,2157,2156,0,0,0,32,117,0,END
1353,2157,2156,0,0,0,32,117,0,END
1354,2157,2156,0,0,0,32,117,0,END
1355,2157,2156,0,0,0,32,117,0,END
1356,2157,2156,0,0,0,32,117,0,END
1357,2157,2156,0,0,0,32,117,0,END
1358,2157,2156,0,0,0,32,117,0,END
1359,2157,2156,0,0,0,32,117,0,END
1360,2157,2156,0,0,0,32,117,0,END
1361,2157,2156,0,0,0,32,117,0,END
1362,2157,2156,0,0,0,32,117,0,END
1363,2157,2156,0,0,0,32,117,0,END
1364,2156,2156,0,-50,0,32,117,0,END
1365,2156,2156,0,0,0,32,117,0,END
1366,2154,2156,-24,0,0,32,117,0,END
1367,2153,2156,-32,0,0,32,117,0,END
1368,2154,2156,-24,0,0,32,117,0,END
1369,2154,2156,-24,0,0,32,117,0,END
1370,2154,2156,-24,0,0,32,117,0,END
1371,2154,2156,-24,0,0,32,117,0,END
1372,2154,2156,-24,0,0,32,117,0,END
1373,2154,2156,-24,0,1,32,117,0,END
1374,2155,2156,0,0,0,32,117,0,END
1375,2158,2156,24,150,1,32,117,0,END
1376,2158,2156,24,0,0,32,117,0,END
1377,2158,2156,24,0,1,32,117,0,END
1378,2158,2156,24,0,0,32,117,0,END
1379,2158,2156,24,0,0,32,117,0,END
1380,2158,2156,24,0,1,32,117,0,END
1381,2158,2156,24,0,1,32,117,0,END
1382,2158,2156,24,0,1,32,117,0,END
1383,2158,2156,24,0,0,32,117,0,END
1384,2158,2156,24,0,0,32,117,0,END
1385,2158,2156,24,0,0,32,117,0,END
1386,2158,2156,24,0,1,32,117,0,END
1387,2158,2156,24,0,0,32,117,0,END
1388,2158,2156,24,0,0,32,117,0,END
1389,2158,2156,24,0,1,32,117,0,END
1390,2158,2156,24,0,0,32,117,0,END
1391,2158,2156,24,0,0,32,117,0,END
1392,2158,2156,24,0,0,32,117,0,END
1393,2158,2156,24,0,0,32,117,0,END
1394,2158,2156,24,0,0,32,117,0,END
1395,2158,2156,24,0,1,32,117,0,END
1396,2158,2156,24,0,1,32,117,0,END
1397,2158,2156,24,0,0,32,117,0,END
1398,2158,2156,24,0,1,32,117,0,END
1399,2158,2156,24,0,0,32,117,0,END
1400,2158,2156,24,0,0,32,117,0,END
1401,2158,2156,24,0,0,32,117,0,END
1402,2158,2156,24,0,0,32,117,0,END
1403,2158,2156,24,0,1,32,117,0,END
1404,2158,2156,24,0,1,32,117,0,END
1405,2158,2156,24,0,1,32,117,0,END
1406,2158,2156,24,0,1,32,117,0,END
1407,2158,2156,24,0,1,32,117,0,END
1408,2158,2156,24,0,0,32,117,0,END
1409,2158,2156,24,0,1,32,117,0,END
1410,2158,2156,24,0,0,32,117,0,END
1411,2158,2156,24,0,1,32,117,0,END
1412,2158,2153,56,0,2,32,117,0,END
1413,2150,2139,104,-250,2,33,117,0,END
1414,2132,2115,152,-350,3,32,117,0,END
1415,2109,2090,164,-450,2,32,117,0,END
1416,2084,2065,160,-500,1,32,117,0,END
1417,2058,2039,160,-450,1,32,117,0,END
1418,2033,2014,160,-500,2,32,117,0,END
1419,2008,1989,160,-500,1,32,117,0,END
1420,1983,1964,160,-500,2,32,117,0,END
1421,1959,1939,168,-450,2,32,117,0,END
1422,1933,1915,152,-500,2,32,117,0,END
1423,1911,1895,132,-400,2,32,117,0,END
1424,1888,1869,164,-500,2,32,117,0,END
1425,1864,1850,104,-450,0,32,117,0,END
1426,1850,1844,40,-250,0,32,117,0,END
1427,1847,1844,32,0,0,32,117,0,END
1428,1845,1844,-20,0,0,32,117,0,END
1429,1845,1844,0,0,0,32,117,0,END
1430,1845,1844,0,0,0,32,117,0,END
1431,1845,1844,0,0,0,32,117,0,END
1432,1845,1844,0,0,0,32,117,0,END
1433,1845,1844,0,0,0,32,117,0,END
1434,1845,1844,0,0,0,32,117,0,END
1435,1845,1844,0,0,0,32,117,0,END
1436,1845,1844,0,0,0,32,117,0,END
1437,1845,1844,0,0,0,32,117,0,END
1438,1845,1844,0,0,0,32,117,0,END
1439,1845,1844,0,0,0,32,117,0,END
1440,1845,1844,0,0,0,32,117,0,END
1441,1845,1844,0,0,0,32,117,0,END
1442,1845,1844,0,0,0,32,117,0,END
1443,1845,1844,0,0,0,32,117,0,END
1444,1845,1844,0,0,0,32,117,0,END
1445,1845,1844,0,0,0,32,117,0,END
1446,1845,1844,0,0,0,32,117,0,END
1447,1845,1844,0,0,0,32,117,0,END
1448,1845,1844,0,0,0,32,117,0,END
1449,1845,1844,0,0,0,32,117,0,END
1450,1845,1844,0,0,0,32,117,0,END
1451,1845,1844,0,0,0,32,117,0,END
1452,1845,1844,0,0,0,32,117,0,END
1453,1845,1844,0,0,0,32,117,0,END
1454,1845,1844,0,0,0,32,117,0,END
1455,1845,1844,0,0,0,32,117,0,END
1456,1845,1844,0,0,0,32,117,0,END
1457,1845,1844,0,0,0,32,117,0,END
1458,1845,1844,0,0,0,32,117,0,END
1459,1845,1844,0,0,0,32,117,0,END
1460,1845,1844,0,0,0,32,117,0,END
1461,1845,1844,0,0,0,32,117,0,END
1462,1845,1844,0,0,0,32,117,0,END
1463,1845,1844,0,0,0,32,117,0,END
1464,1845,1844,0,0,0,32,117,0,END
1465,1845,1844,0,0,0,32,117,0,END
1466,1845,1844,0,0,0,32,117,0,END
1467,1845,1844,0,0,0,32,117,0,END
1468,1845,1844,0,0,0,32,117,0,END
1469,1845,1844,0,0,0,32,117,0,END
1470,1845,1844,0,0,0,32,117,0,END
1471,1845,1844,0,0,0,32,117,0,END
1472,1845,1844,0,0,0,32,117,0,END
1473,1845,1844,0,0,0,32,117,0,END
1474,1845,1844,0,0,0,32,117,0,END
1475,1845,1844,0,0,0,32,117,0,END
1476,1845,1844,0,0,0,32,117,0,END
1477,1845,1844,0,0,0,32,117,0,END
1478,1845,1844,0,0,0,32,117,0,END
1479,1845,1844,0,0,0,32,117,0,END
1480,1845,1844,0,0,0,32,117,0,END
1481,1845,1844,0,0,0,32,117,0,END
1482,1845,1844,0,0,0,32,117,0,END
1483,1845,1844,0,0,0,32,117,0,END
1484,1845,1844,0,0,1,32,117,0,END
1485,1845,1844,0,0,0,32,117,0,END
1486,1845,1844,0,0,0,32,117,0,END
1487,1845,1844,0,0,0,32,117,0,END
1488,1845,1844,0,0,0,32,117,0,END
1489,1845,1844,0,0,0,32,117,0,END
1490,1845,1844,0,0,0,32,117,0,END
1491,1845,1844,0,0,0,32,117,0,END
1492,1845,1844,0,0,0,32,117,0,END
1493,1845,1844,0,0,0,32,117,0,END
1494,1845,1844,0,0,0,32,117,0,END
1495,1845,1844,0,0,0,32,117,0,END
1496,1845,1844,0,0,0,32,117,0,END
1497,1845,1844,0,0,0,32,117,0,END
1498,1845,1844,0,0,0,32,117,0,END
1499,1845,1844,0,0,0,32,117,0,END
1500,1845,1844,0,0,0,32,117,0,END
1501,1845,1844,0,0,0,32,117,0,END
1502,1845,1844,0,0,0,32,117,0,END
1503,1845,1844,0,0,0,32,117,0,END
1504,1845,1844,0,0,0,32,117,0,END
1505,1845,1844,0,0,0,32,117,0,END
1506,1845,1844,0,0,1,32,117,0,END
1507,1845,1844,0,0,0,32,117,0,END
1508,1845,1844,0,0,0,32,117,0,END
1509,1845,1844,0,0,0,32,117,0,END
1510,1845,1844,0,0,0,32,117,0,END
1511,1845,1844,0,0,0,32,117,0,END
1512,1845,1844,0,0,0,32,117,0,END
1513,1845,1844,0,0,0,32,117,0,END
1514,1845,1844,0,0,0,32,117,0,END
1515,1845,1844,0,0,0,32,117,0,END
1516,1845,1844,0,0,0,32,117,0,END
1517,1845,1844,0,0,0,32,117,0,END
1518,1845,1844,0,0,0,32,117,0,END
1519,1845,1844,0,0,0,32,117,0,END
1520,1845,1844,0,0,0,32,117,0,END
1521,1845,1844,0,0,0,32,117,0,END
1522,1845,1844,0,0,0,32,117,0,END
1523,1845,1844,0,0,0,32,117,0,END
1524,1845,1844,0,0,0,32,117,0,END
1525,1845,1844,0,0,0,32,117,0,END
1526,1845,1844,0,0,0,32,117,0,END
1527,1845,1844,0,0,0,32,117,0,END
1528,1845,1844,0,0,0,32,117,0,END
1529,1845,1844,0,0,0,32,117,0,END
1530,1845,1844,0,0,0,32,117,0,END
1531,1845,1844,0,0,0,32,117,0,END
1532,1845,1844,0,0,0,32,117,0,END
1533,1845,1844,0,0,0,32,117,0,END
1534,1845,1844,0,0,0,32,117,0,END
1535,1845,1844,0,0,0,32,117,0,END
1536,1845,1844,0,0,0,32,117,0,END
1537,1845,1844,0,0,0,32,117,0,END
1538,1845,1844,0,0,0,32,117,0,END
1539,1845,1844,0,0,0,32,117,0,END
1540,1845,1844,0,0,0,32,117,0,END
1541,1845,1844,0,0,0,32,117,0,END
1542,1845,1844,0,0,0,32,117,0,END
1543,1845,1844,0,0,0,32,117,0,END
1544,1845,1844,0,0,0,32,117,0,END
1545,1845,1844,0,0,0,32,117,0,END
1546,1845,1844,0,0,0,32,117,0,END
1547,1845,1844,0,0,0,32,117,0,END
1548,1845,1844,0,0,0,32,117,0,END
1549,1845,1844,0,0,0,32,117,0,END
1550,1845,1844,0,0,0,32,117,0,END
1551,1845,1844,0,0,1,32,117,0,END
1552,1845,1844,0,0,0,32,117,0,END
1553,1845,1844,0,0,0,32,117,0,END
1554,1845,1844,0,0,0,32,117,0,END
1555,1845,1844,0,0,0,32,117,0,END
1556,1845,1844,0,0,0,32,117,0,END
1557,1845,1844,0,0,0,32,117,0,END
1558,1845,1844,0,0,0,32,117,0,END
1559,1845,1844,0,0,0,32,117,0,END
1560,1845,1844,0,0,0,32,117,0,END
1561,1845,1844,0,0,0,32,117,0,END
1562,1845,1844,0,0,0,32,117,0,END
1563,1845,1844,0,0,0,32,117,0,END
1564,1845,1844,0,0,0,32,117,0,END
1565,1845,1844,0,0,0,32,117,0,END
1566,1845,1844,0,0,0,32,117,0,END
1567,1845,1844,0,0,0,32,117,0,END
1568,1845,1844,0,0,0,32,117,0,END
1569,1845,1844,0,0,0,32,117,0,END
1570,1845,1844,0,0,0,32,117,0,END
1571,1845,1844,0,0,0,32,117,0,END
1572,1845,1844,0,0,0,32,117,0,END
1573,1845,1844,0,0,0,32,117,0,END
1574,1845,1844,0,0,0,32,117,0,END
1575,1845,1844,0,0,0,32,117,0,END
1576,1845,1844,0,0,0,32,117,0,END
1577,1845,1844,0,0,0,32,117,0,END
1578,1845,1844,0,0,0,32,117,0,END
1579,1845,1844,0,0,0,32,117,0,END
1580,1845,1844,0,0,0,32,117,0,END
1581,1845,1844,0,0,0,32,117,0,END
1582,1845,1844,0,0,0,32,117,0,END
1583,1845,1844,0,0,0,32,117,0,END
1584,1845,1844,0,0,0,32,117,0,END
1585,1845,1844,0,0,0,32,117,0,END
1586,1845,1844,0,0,0,32,117,0,END
1587,1845,1844,0,0,0,32,117,0,END
1588,1845,1844,0,0,0,32,117,0,END
1589,1845,1844,0,0,0,32,117,0,END
1590,1845,1844,0,0,0,32,117,0,END
1591,1845,1844,0,0,0,32,117,0,END
1592,1845,1844,0,0,0,32,117,0,END
1593,1845,1844,0,0,0,32,117,0,END
1594,1845,1844,0,0,0,32,117,0,END
1595,1845,1844,0,0,0,32,117,0,END
1596,1845,1844,0,0,0,32,117,0,END
1597,1845,1844,0,0,0,32,117,0,END
1598,1845,1844,0,0,0,32,117,0,END
1599,1845,1844,0,0,0,32,117,0,END
1600,1845,1844,0,0,0,32,117,0,END
1601,1845,1844,0,0,0,32,117,0,END
1602,1845,1844,0,0,0,32,117,0,END
1603,1845,1844,0,0,0,32,117,0,END
1604,1845,1844,0,0,0,32,117,0,END
1605,1845,1844,0,0,0,32,117,0,END
1606,1845,1844,0,0,0,32,117,0,END
1607,1845,1844,0,0,0,32,117,0,END
1608,1845,1844,0,0,0,32,117,0,END
1609,1845,1844,0,0,0,32,117,0,END
1610,1845,1844,0,0,0,32,117,0,END
1611,1845,1844,0,0,0,32,117,0,END
1612,1845,1844,0,0,0,32,117,0,END
1613,1845,1844,0,0,0,32,117,0,END
1614,1845,1844,0,0,0,32,117,0,END
1615,1845,1844,0,0,0,32,117,0,END
1616,1845,1844,0,0,0,32,117,0,END
1617,1845,1844,0,0,0,32,117,0,END
1618,1845,1844,0,0,0,32,117,0,END
1619,1845,1844,0,0,0,32,117,0,END
1620,1845,1844,0,0,0,32,117,0,END
1621,1845,1844,0,0,0,32,117,0,END
1622,1845,1844,0,0,0,32,117,0,END
1623,1845,1853,-92,0,3,32,117,0,END
1624,1859,1875,-152,350,3,32,117,0,END
1625,1881,1900,-164,450,2,32,117,0,END
1626,1906,1924,-148,450,1,32,117,0,END
1627,1928,1944,-132,450,1,32,117,0,END
1628,1945,1952,-48,300,0,32,117,0,END
1629,1950,1953,-28,100,0,32,117,0,END
1630,1952,1953,20,0,0,32,117,0,END
1631,1952,1953,0,0,0,32,117,0,END
1632,1952,1953,0,0,0,32,117,0,END
1633,1952,1954,-24,0,0,32,117,0,END
1634,1956,1966,-104,150,3,32,117,0,END
1635,1972,1989,-152,300,3,32,117,0,END
1636,1996,2014,-156,450,2,32,117,0,END
1637,2021,2039,-148,500,2,32,117,0,END
1638,2042,2056,-112,450,1,32,117,0,END
1639,2060,2071,-88,350,0,32,117,0,END
1640,2071,2076,-36,200,0,32,117,0,END
1641,2079,2086,-68,150,0,32,117,0,END
1642,2089,2098,-88,200,1,32,117,0,END
1643,2099,2106,-60,250,1,32,117,0,END
1644,2110,2121,-104,200,2,32,117,0,END
1645,2123,2131,-64,200,1,32,117,0,END
1646,2133,2141,-68,200,0,32,117,0,END
1647,2140,2142,0,50,0,32,117,0,END
1648,2140,2142,-24,0,1,32,117,0,END
1649,2140,2142,-24,0,0,32,117,0,END
1650,2140,2142,-24,0,1,32,117,0,END
1651,2140,2142,-24,0,1,32,117,0,END
1652,2140,2142,-24,0,0,32,117,0,END
1653,2140,2142,-24,0,0,32,117,0,END
1654,2140,2142,-24,0,1,32,117,0,END
1655,2140,2142,-24,0,0,32,117,0,END
1656,2140,2142,-24,0,0,32,117,0,END
1657,2140,2142,-24,0,1,32,117,0,END
1658,2140,2141,0,0,0,32,117,0,END
1659,2140,2133,72,0,2,32,117,0,END
1660,2129,2113,148,-250,3,32,117,0,END
1661,2108,2094,116,-500,1,32,117,0,END
1662,2090,2078,100,-300,1,32,117,0,END
1663,2078,2075,20,-200,0,32,117,0,END
1664,2077,2075,24,-50,1,32,117,0,END
1665,2077,2075,24,0,1,32,117,0,END
1666,2077,2075,24,0,0,32,117,0,END
1667,2077,2075,24,0,1,32,117,0,END
1668,2077,2075,24,0,0,32,117,0,END
1669,2077,2075,24,0,1,32,117,0,END
1670,2077,2075,24,0,0,32,117,0,END
1671,2075,2068,72,-50,2,32,117,0,END
1672,2065,2061,32,-200,0,32,117,0,END
1673,2063,2061,20,-50,0,32,117,0,END
1674,2062,2061,0,0,0,32,117,0,END
1675,2062,2061,0,0,0,32,117,0,END
1676,2062,2061,0,0,0,32,117,0,END
1677,2062,2061,0,0,0,32,117,0,END
1678,2062,2061,0,0,0,32,117,0,END
1679,2062,2060,28,0,0,32,117,0,END
1680,2060,2051,96,-100,2,32,117,0,END
1681,2051,2048,20,-200,0,32,117,0,END
1682,2050,2048,24,0,0,32,117,0,END
1683,2050,2048,24,0,0,32,117,0,END
1684,2050,2048,24,0,0,32,117,0,END
1685,2050,2048,24,0,0,32,117,0,END
1686,2050,2048,24,0,0,32,117,0,END
1687,2050,2048,24,0,1,32,117,0,END
1688,2050,2048,24,0,1,32,117,0,END
1689,2050,2048,24,0,0,32,117,0,END
1690,2050,2048,24,0,0,32,117,0,END
1691,2050,2048,24,0,1,32,117,0,END
1692,2050,2048,24,0,0,32,117,0,END
1693,2050,2048,24,0,0,32,117,0,END
1694,2050,2048,24,0,1,32,117,0,END
1695,2050,2048,24,0,0,32,117,0,END
1696,2050,2048,24,0,0,32,117,0,END
1697,2050,2048,24,0,0,32,117,0,END
1698,2050,2048,24,0,0,32,117,0,END
1699,2050,2048,24,0,1,32,117,0,END
1700,2050,2048,24,0,1,32,117,0,END
1701,2050,2048,24,0,0,32,117,0,END
1702,2050,2048,24,0,0,32,117,0,END
1703,2050,2048,24,0,0,32,117,0,END
1704,2050,2048,24,0,1,32,117,0,END
1705,2050,2048,24,0,0,32,117,0,END
1706,2050,2048,24,0,0,32,117,0,END
1707,2050,2048,24,0,1,32,117,0,END
1708,2050,2048,24,0,1,32,117,0,END
1709,2050,2048,24,0,1,32,117,0,END
1710,2050,2048,24,0,0,32,117,0,END
1711,2050,2048,24,0,0,32,117,0,END
1712,2050,2048,24,0,1,32,117,0,END
1713,2050,2048,24,0,1,32,117,0,END
1714,2050,2048,24,0,1,32,117,0,END
1715,2050,2048,24,0,1,32,117,0,END
1716,2050,2048,24,0,0,32,117,0,END
1717,2050,2048,24,0,1,32,117,0,END
1718,2050,2048,24,0,0,32,117,0,END
1719,2050,2048,24,0,0,32,117,0,END
1720,2050,2048,24,0,1,32,117,0,END
1721,2050,2048,24,0,1,32,117,0,END
1722,2050,2048,24,0,0,32,117,0,END
1723,2050,2048,24,0,1,32,117,0,END
1724,2050,2048,24,0,1,32,117,0,END
1725,2050,2048,24,0,0,32,117,0,END
1726,2050,2048,24,0,0,32,117,0,END
1727,2050,2048,24,0,0,32,117,0,END
1728,2050,2048,24,0,1,32,117,0,END
1729,2050,2048,24,0,0,32,117,0,END
1730,2050,2048,24,0,0,32,117,0,END
1731,2050,2048,24,0,0,32,117,0,END
1732,2050,2048,24,0,1,32,117,0,END
1733,2050,2048,24,0,0,32,117,0,END
1734,2050,2048,24,0,1,32,117,0,END
1735,2050,2048,24,0,1,32,117,0,END
1736,2050,2048,24,0,0,32,117,0,END
1737,2050,2048,24,0,0,32,117,0,END
1738,2050,2048,24,0,0,32,117,0,END
1739,2050,2048,24,0,1,32,117,0,END
1740,2050,2048,24,0,0,32,117,0,END
1741,2050,2048,24,0,0,32,117,0,END
1742,2050,2048,24,0,1,32,117,0,END
1743,2050,2048,24,0,0,32,117,0,END
1744,2050,2048,24,0,0,32,117,0,END
1745,2050,2048,24,0,0,32,117,0,END
1746,2050,2048,24,0,0,32,117,0,END
1747,2050,2048,24,0,0,32,117,0,END
1748,2050,2048,24,0,1,32,117,0,END
1749,2050,2048,24,0,0,32,117,0,END
1750,2050,2048,24,0,1,32,117,0,END
1751,2050,2048,24,0,0,32,117,0,END
1752,2050,2048,24,0,0,32,117,0,END
1753,2050,2048,24,0,1,32,117,0,END
1754,2050,2047,32,0,1,32,117,0,END
1755,2046,2036,100,-100,3,33,117,0,END
1756,2031,2022,76,-300,0,32,117,0,END
1757,2023,2020,20,-200,0,32,117,0,END
1758,2022,2020,24,0,0,32,117,0,END
1759,2022,2020,24,0,0,32,117,0,END
1760,2022,2020,24,0,1,32,117,0,END
1761,2022,2020,24,0,0,32,117,0,END
1762,2022,2020,24,0,0,32,117,0,END
1763,2022,2020,24,0,1,32,117,0,END
1764,2022,2020,24,0,1,32,117,0,END
1765,2022,2020,24,0,1,32,117,0,END
1766,2022,2020,24,0,1,32,117,0,END
1767,2022,2020,24,0,0,32,117,0,END
1768,2022,2020,24,0,1,32,117,0,END
1769,2022,2020,24,0,1,32,117,0,END
1770,2022,2020,24,0,0,32,117,0,END
1771,2022,2020,24,0,0,32,117,0,END
1772,2022,2020,24,0,1,32,117,0,END
1773,2022,2020,24,0,0,32,117,0,END
1774,2022,2020,24,0,0,32,117,0,END
1775,2022,2023,-20,0,1,32,117,0,END
1776,2025,2037,-120,100,3,32,117,0,END
1777,2038,2047,-72,300,1,32,117,0,END
1778,2045,2048,-28,100,1,32,117,0,END
1779,2047,2048,20,50,0,32,117,0,END
1780,2047,2048,0,0,0,32,117,0,END
1781,2047,2048,0,0,0,32,117,0,END
1782,2047,2048,0,0,0,32,117,0,END
1783,2047,2048,0,0,0,32,117,0,END
1784,2047,2048,0,0,0,32,117,0,END
1785,2047,2048,0,0,0,32,117,0,END
1786,2047,2048,0,0,0,32,117,0,END
1787,2047,2048,0,0,0,32,117,0,END
1788,2047,2048,0,0,0,32,117,0,END
1789,2047,2048,0,0,0,32,117,0,END
1790,2047,2048,0,0,0,32,117,0,END
1791,2047,2048,0,0,0,32,117,0,END
1792,2047,2048,0,0,0,32,117,0,END
1793,2047,2048,0,0,0,32,117,0,END
1794,2047,2048,0,0,0,32,117,0,END
1795,2047,2048,0,0,0,32,117,0,END
1796,2047,2048,0,0,0,32,117,0,END
1797,2047,2048,0,0,0,32,117,0,END
1798,2047,2048,0,0,0,32,117,0,END
1799,2047,2048,0,0,0,32,117,0,END
1800,2047,2048,0,0,0,32,117,0,END
1801,2047,2048,0,0,0,32,117,0,END
1802,2047,2048,0,0,0,32,117,0,END
1803,2047,2048,0,0,0,32,117,0,END
1804,2047,2048,0,0,0,32,117,0,END
1805,2047,2048,0,0,0,32,117,0,END
1806,2047,2048,0,0,0,32,117,0,END
1807,2047,2048,0,0,0,32,117,0,END
1808,2047,2048,0,0,0,32,117,0,END
1809,2047,2048,0,0,0,32,117,0,END
1810,2047,2048,0,0,0,32,117,0,END
1811,2047,2048,0,0,0,32,117,0,END
1812,2047,2048,0,0,0,32,117,0,END
1813,2047,2048,0,0,0,32,117,0,END
1814,2047,2048,0,0,0,32,117,0,END
1815,2047,2048,0,0,0,32,117,0,END
1816,2047,2048,0,0,0,32,117,0,END
1817,2047,2048,0,0,0,32,117,0,END
1818,2047,2048,0,0,0,32,117,0,END
1819,2047,2048,0,0,0,32,117,0,END
1820,2047,2047,0,0,0,32,117,0,END
1821,2047,2038,100,0,3,32,117,0,END
1822,2039,2034,40,-150,0,32,117,0,END
1823,2036,2034,20,-50,0,32,117,0,END
1824,2036,2034,24,0,0,32,117,0,END
1825,2036,2034,24,0,0,32,117,0,END
1826,2036,2034,24,0,1,32,117,0,END
1827,2036,2034,24,0,0,32,117,0,END
1828,2036,2034,24,0,0,32,117,0,END
1829,2036,2034,24,0,0,32,117,0,END
1830,2036,2034,24,0,0,32,117,0,END
1831,2036,2034,24,0,0,32,117,0,END
1832,2036,2034,24,0,1,32,117,0,END
1833,2036,2034,24,0,0,32,117,0,END
1834,2036,2034,24,0,0,32,117,0,END
1835,2036,2034,24,0,0,32,117,0,END
1836,2036,2034,24,0,0,32,117,0,END
1837,2036,2034,24,0,0,32,117,0,END
1838,2036,2034,24,0,1,32,117,0,END
1839,2036,2034,24,0,0,32,117,0,END
1840,2036,2034,24,0,1,32,117,0,END
1841,2036,2034,24,0,0,32,117,0,END
1842,2036,2034,24,0,0,32,117,0,END
1843,2036,2034,24,0,1,32,117,0,END
1844,2036,2034,24,0,0,32,117,0,END
1845,2036,2034,24,0,0,32,117,0,END
1846,2036,2034,24,0,0,32,117,0,END
1847,2036,2036,-20,0,1,32,117,0,END
1848,2039,2051,-124,0,3,32,117,0,END
1849,2050,2060,-80,150,1,32,117,0,END
1850,2059,2061,0,150,0,32,117,0,END
1851,2059,2061,-24,0,0,32,117,0,END
1852,2059,2061,-24,0,1,32,117,0,END
1853,2059,2061,-24,0,0,32,117,0,END
1854,2059,2061,-24,0,1,32,117,0,END
1855,2059,2061,-24,0,0,32,117,0,END
1856,2059,2061,-24,0,1,32,117,0,END
1857,2059,2061,-24,0,1,32,117,0,END
1858,2059,2061,-24,0,0,32,117,0,END
1859,2059,2061,-24,0,0,32,117,0,END
1860,2059,2061,-24,0,1,32,117,0,END
1861,2059,2061,-24,0,0,32,117,0,END
1862,2059,2061,-24,0,0,32,117,0,END
1863,2059,2061,-24,0,0,32,117,0,END
1864,2059,2061,-24,0,1,32,117,0,END
